gender,age,education,geographic_location,income,married,n_kids,has_pets,former_customer_service,previous_spend,new_customer,satisfied_customer_service,next_spend
female,68.96938995690465,3,Midwest,"$60,000+",yes,0,1,yes,332.37747075136906,no,0,454.62889747748284
male,61.98049844940235,2,Midwest,"< $60,000",yes,0,1,no,0,yes,0,0
female,19.306226180821188,2,Midwest,"$60,000+",yes,0,1,no,1016.6210256503136,no,1,1139.3860476258849
female,11.857460988183625,4,Midwest,"$60,000+",yes,2,1,no,0,yes,1,118.3010510701893
female,27.29634484335721,3,Midwest,"$60,000+",yes,1,1,no,405.78438910421,no,1,561.719676249685
female,50.66900571938031,3,Midwest,"$60,000+",no,0,1,no,0,yes,1,148.38840863373966
male,47.26979524738333,3,Midwest,"$60,000+",yes,0,1,no,151.09906004576172,no,0,269.99173529911633
male,75.60023774563507,0,Midwest,"$60,000+",yes,1,1,no,102.31765477299058,no,1,250.83169180283406
male,52.85995518280246,1,Midwest,"$60,000+",no,0,1,no,332.00485938544034,no,1,493.7804299723156
male,33.31671679056642,2,Midwest,"$60,000+",no,0,1,no,0,yes,0,114.76991104393444
female,39.74633052838534,1,Midwest,"$60,000+",no,0,1,no,220.8846352162712,no,1,450.39023198701614
male,11.896039348691218,3,West,"$60,000+",yes,0,1,no,1035.009163277452,no,1,1181.7935060763036
male,80.13749976378882,3,West,"< $60,000",yes,1,1,no,0,yes,0,0
female,16.41029955512679,1,West,"$60,000+",yes,0,1,no,0,yes,0,102.69375016582413
male,69.55407262272486,2,West,"$60,000+",yes,1,1,no,675.4427120367337,no,1,774.1277129485557
male,73.61515560648803,2,West,"< $60,000",no,0,1,no,397.03667883216536,no,1,437.61199443392957
female,76.14142387865742,3,West,"$60,000+",yes,1,1,no,874.496091285131,no,1,1042.670652661175
male,53.80809368025029,3,West,"$60,000+",yes,0,1,no,286.81231618990955,no,1,400.77358334035534
female,33.471541653624726,3,West,"$60,000+",yes,1,1,no,0,yes,1,131.04611354784254
female,69.75681037790294,2,West,"< $60,000",no,0,1,no,0,yes,1,67.67968898829353
female,53.414411710080905,1,West,"$60,000+",yes,0,1,no,0,yes,0,49.13636113372638
male,35.29634145745446,2,West,"< $60,000",yes,1,1,no,685.2555045017829,no,1,737.0797630088163
female,53.65179291685217,1,West,"$60,000+",no,0,1,no,249.81399277497832,no,1,433.7035443178419
male,66.43951201023128,1,West,"$60,000+",yes,1,1,no,0,yes,0,40.224556272393514
female,52.016330912635034,1,West,"$60,000+",no,0,1,no,901.082749992573,no,1,1031.052372950913
male,65.25737549612268,2,West,"$60,000+",no,0,1,no,0,yes,1,117.78975051996004
female,48.41807818738183,2,West,"$60,000+",yes,2,1,no,0,yes,1,118.11060623108315
male,63.15925649833792,1,West,"$60,000+",yes,1,1,no,0,yes,0,136.58261305066662
female,39.54834742273591,0,West,"$60,000+",no,0,1,no,1115.4946471430417,no,1,1203.8813670279862
female,32.49283676433916,1,West,"< $60,000",yes,1,1,no,0,yes,0,6.830758771698761
female,37.90210930684272,3,West,"$60,000+",yes,2,1,no,735.5800764616868,no,1,816.6757176343073
male,77.82251585757284,3,West,"$60,000+",yes,0,1,no,185.86159837358048,no,1,309.1564964939688
male,43.735735553968624,2,West,"< $60,000",yes,1,1,no,134.52277508879638,no,0,163.97531001863564
male,41.32134698123211,3,West,"$60,000+",yes,1,1,no,0,yes,1,115.06125652467703
male,65.55385644805797,3,West,"< $60,000",no,0,1,no,0,yes,1,44.23855056670096
female,44.28923066691375,2,West,"$60,000+",yes,0,1,no,158.02904538859326,no,1,284.8889254097518
male,100.42158804398404,2,West,"$60,000+",no,0,1,no,447.4001881155985,no,1,593.7456998006398
male,62.066595809201765,3,West,"$60,000+",yes,2,1,no,0,yes,1,130.0842603290646
male,84.67670863840623,3,West,"$60,000+",no,0,1,no,0,yes,1,170.87391834043305
male,60.76814003757741,2,West,"$60,000+",yes,0,1,no,684.2771978672904,no,1,748.9102558536629
male,15.252767265348417,2,West,"$60,000+",yes,2,1,yes,192.49186012558286,no,1,335.83321137361145
male,75.26946380644657,1,West,"$60,000+",yes,1,1,no,377.9470619517739,no,1,478.73424290767116
female,61.39703693893004,1,West,"$60,000+",yes,0,1,no,49.683579234662076,no,0,141.43506019846222
female,29.34071984558162,3,West,"$60,000+",no,0,1,no,0,yes,1,151.6220496714466
male,61.31169050261,2,West,"$60,000+",yes,1,1,no,520.3521656831865,no,1,643.7772617721049
male,69.67099708676017,0,West,"$60,000+",yes,0,1,no,0,yes,0,79.92216502562836
male,31.834592369028694,3,West,"$60,000+",yes,2,1,no,0,yes,1,47.96011627822771
female,24.159249017032383,0,West,"$60,000+",yes,1,1,no,505.1849975483724,no,1,658.101781232109
male,65.45371270955032,1,West,"$60,000+",yes,2,1,no,0,yes,1,90.42695194660097
female,34.689015528579176,2,West,"< $60,000",yes,1,1,no,390.45216606583267,no,1,416.0124351769404
female,65.4767526386673,2,West,"$60,000+",yes,0,1,yes,107.86894673040094,no,0,245.33314211480675
male,70.48401468823326,1,West,"$60,000+",no,0,1,no,391.73758752796294,no,0,545.5275789702802
male,66.98285587495565,1,West,"$60,000+",yes,1,1,no,298.9883482701375,no,0,430.151259051241
female,53.98898254921681,2,West,"$60,000+",yes,0,1,no,818.4847001707675,no,1,955.1871486887553
male,23.273102361241985,0,West,"$60,000+",yes,0,1,no,167.46073047023924,no,1,294.09073849881804
female,57.213572934271056,1,West,"< $60,000",no,0,1,no,186.30179901806972,no,0,250.2539740740895
male,52.78198685568201,4,West,"< $60,000",no,0,1,no,0,yes,1,44.8390696001794
female,41.909424639557415,3,West,"$60,000+",yes,1,1,no,0,yes,1,142.53104142822147
female,46.695617109561745,2,West,"$60,000+",yes,0,1,no,5.200168607636897,no,0,120.78405123818845
female,28.962484106890432,1,West,"$60,000+",yes,0,1,no,511.7404991758432,no,1,631.2526452530773
male,54.02136556395772,3,West,"$60,000+",yes,0,1,no,555.3604125160937,no,1,647.1797636847631
male,10.575419520027054,2,West,"$60,000+",yes,0,1,no,663.9157999404656,no,1,806.6166392800263
male,43.77940290446085,2,West,"$60,000+",yes,0,1,no,676.2723635009586,no,1,802.43897112596
male,59.15463067163766,4,West,"$60,000+",yes,1,1,no,382.95412394979985,no,1,534.3785609869592
male,15.720077094022585,0,West,"$60,000+",no,0,1,no,330.2139674547323,no,0,436.34028799281015
male,33.647160107664874,2,West,"$60,000+",no,0,1,no,94.92310424467556,no,1,206.73266525068362
male,41.81053491310721,2,West,"$60,000+",yes,0,1,no,157.3862070688402,no,1,295.7875181259623
female,72.17765247314485,0,West,"$60,000+",yes,1,1,no,971.5445702528223,no,1,1134.3989136752837
male,91.18230102792246,3,West,"$60,000+",no,0,1,no,664.544819328786,no,1,819.3565696441887
female,48.07726125132206,4,West,"$60,000+",yes,1,1,no,548.5815645486008,no,1,662.274794650607
male,27.490186899237962,3,West,"< $60,000",yes,0,1,no,232.25082972827272,no,0,279.8896921212126
female,51.00401212164748,2,West,"< $60,000",yes,1,1,no,750.8368645403426,no,1,784.0054288686172
male,46.32640821900953,1,West,"$60,000+",yes,1,1,no,404.0877530999825,no,1,540.7031369628388
female,54.74807984270146,2,West,"$60,000+",yes,1,1,no,439.4614427619069,no,1,616.7926668315765
male,38.58539967773616,3,West,"< $60,000",yes,0,1,no,0,yes,1,0
female,63.5773036376694,1,West,"< $60,000",no,0,1,no,195.25586464839594,no,0,251.78893444075928
female,20.693090262180608,3,West,"$60,000+",yes,0,1,no,0,yes,1,168.1607376407053
male,27.246244064873753,2,West,"$60,000+",yes,1,1,no,511.56247011284717,no,1,629.742059256609
male,30.20687837544378,3,West,"$60,000+",yes,0,1,yes,759.1708909420347,no,1,950.7073094123746
female,65.8571610362021,3,West,"$60,000+",yes,2,1,no,0,yes,1,110.18045424105289
male,55.06021789410861,4,West,"< $60,000",yes,0,1,no,803.7967373460167,no,1,864.9028559744289
female,34.96137003248909,2,West,"$60,000+",yes,0,1,no,303.18190230815094,no,1,462.89333206594176
female,38.285184114231114,3,West,"$60,000+",yes,1,1,no,195.64104171065304,no,1,361.8631841498554
male,78.48813428530572,3,West,"$60,000+",yes,0,1,no,0,yes,0,82.69647499466528
male,31.395453591749703,3,West,"< $60,000",no,0,1,no,564.9670735547138,no,1,603.4404674076654
male,72.25916085536947,2,West,"$60,000+",no,0,1,no,0,yes,0,153.43821898831635
male,82.13158841840306,0,West,"$60,000+",no,0,1,no,378.93362127586266,no,0,479.7655286596872
male,24.953568169907243,3,West,"$60,000+",yes,0,1,yes,0,yes,1,121.08589698189947
male,96.30905544107422,3,West,"$60,000+",yes,1,1,no,0,yes,0,0
female,45.56383373771517,2,West,"$60,000+",yes,2,1,no,835.5371006440803,no,1,1001.1366443745865
male,80.31051805720321,2,West,"$60,000+",yes,0,1,no,55.87799044473712,no,0,203.89416359822653
male,47.22172249341106,3,West,"$60,000+",yes,1,1,no,255.76402585736963,no,1,387.8144799531514
female,19.23109179333308,1,West,"$60,000+",yes,0,1,no,0,yes,0,103.4419502970051
male,31.106748959714007,1,West,"$60,000+",yes,1,1,no,127.09608462272973,no,0,238.53081503252776
male,38.42169180171793,2,West,"$60,000+",yes,1,1,yes,0,yes,0,131.81739821310347
female,62.20282239470153,3,West,"$60,000+",yes,1,1,no,0,yes,1,88.83298333275857
female,49.73970489559822,1,West,"< $60,000",yes,0,1,no,253.8956041059398,no,1,326.36778582874456
male,21.46575719245525,3,West,"$60,000+",yes,0,1,no,0,yes,1,101.63760155855844
female,70.53155823918242,3,West,"$60,000+",yes,0,1,no,0,yes,1,150.21177470910487
male,54.236105817715455,3,West,"< $60,000",yes,2,1,no,702.6768660436745,no,1,766.3831224513636
female,39.76440138379545,2,West,"$60,000+",yes,1,1,yes,82.72752271497745,no,1,225.07424509350403
female,69.04043551904293,3,West,"$60,000+",yes,1,1,no,629.3396785547491,no,1,697.1272493577089
female,79.79151084683465,1,West,"$60,000+",yes,0,1,yes,595.1836197336579,no,1,742.5977933982766
male,39.096899513888204,0,West,"$60,000+",yes,0,1,no,396.4653415961018,no,1,553.1650593532521
male,25.526638789108233,2,West,"$60,000+",yes,0,1,no,0,yes,1,121.93230762723144
male,14.639043048362879,2,West,"< $60,000",no,0,1,no,528.233948954705,no,1,605.5942326274668
female,62.524196070245935,1,West,"< $60,000",yes,0,1,no,362.0621618604531,no,1,396.59320024081813
female,42.37615569104535,2,West,"< $60,000",no,0,1,no,891.9550823249174,no,1,975.6236975911856
female,64.81313909859679,1,West,"$60,000+",yes,0,1,no,753.0595098057966,no,1,939.702455133152
female,90.16087767042538,1,West,"< $60,000",yes,0,1,no,669.9215972893262,no,0,671.5976214347307
female,74.88532888530742,0,West,"$60,000+",yes,0,1,no,299.183016489402,no,1,441.96121410685396
female,39.16859810698411,2,West,"$60,000+",no,0,1,no,0,yes,0,154.562719600762
female,18.06279082925904,1,West,"$60,000+",no,0,1,no,0,yes,0,83.56943445441019
male,85.15611582922527,3,West,"$60,000+",no,0,1,no,0,yes,1,166.23724345986753
female,84.25100290447934,2,West,"$60,000+",yes,1,1,no,472.57490148832886,no,1,647.4934506623896
male,35.398393542315844,2,West,"< $60,000",no,0,1,no,0,yes,1,0
female,79.12077015418922,3,West,"$60,000+",yes,1,1,yes,621.3940638543066,no,1,733.8393550781111
male,70.97011556671401,2,West,"$60,000+",yes,1,1,no,0,yes,1,48.555126535311885
male,65.98947490539649,1,West,"$60,000+",yes,1,1,no,0,yes,1,184.88443700551528
male,38.74533780333903,3,West,"$60,000+",no,0,1,no,296.8979397736118,no,1,510.18680081898
female,52.363616271624565,3,West,"$60,000+",no,0,1,no,0,yes,0,93.13955276894593
female,42.46212911146576,2,West,"$60,000+",yes,1,1,no,564.4317001107675,no,1,688.1801645536798
male,68.36061710775095,1,West,"$60,000+",no,0,1,no,664.4529257419631,no,1,825.4799653126485
female,45.71384019818418,1,West,"$60,000+",yes,0,1,no,156.65499852830334,no,0,292.13475183735164
male,72.37081369784448,1,West,"$60,000+",no,0,1,no,361.4861110656168,no,1,540.4360698210029
female,50.32756183889587,2,West,"< $60,000",no,0,1,no,24.960001906293414,no,0,85.81011580536985
male,27.13534849939801,1,West,"< $60,000",no,0,1,no,0,yes,1,67.3864239468508
female,71.40374623967338,2,West,"< $60,000",yes,0,1,no,584.3127296300983,no,1,658.9793727006961
female,56.48951918336404,1,West,"$60,000+",yes,1,1,yes,610.16125828482825,no,1,801.1193842001388
male,36.90405897128211,3,West,"$60,000+",yes,1,1,no,922.0343484973283,no,1,1097.626584319127
male,34.41234470880349,1,West,"$60,000+",no,0,1,no,0,yes,0,80.8074160014012
male,30.922944679840505,0,West,"$60,000+",yes,0,1,no,0,yes,0,42.19939290944132
male,49.503798027760254,2,West,"$60,000+",yes,2,1,no,82.63956359504411,no,0,174.27853550808277
female,74.02314989508078,2,West,"< $60,000",yes,1,1,no,828.7890969097053,no,1,903.1992306039899
female,64.29849169253603,1,West,"$60,000+",no,0,1,no,573.4337458512035,no,1,759.6299338552509
male,41.283161548298985,3,West,"$60,000+",yes,0,1,no,223.24383921273025,no,1,363.01674101038043
male,65.51321695021066,2,West,"$60,000+",yes,0,1,no,556.8253418424881,no,1,675.1434708867575
male,17.167619152253955,2,West,"< $60,000",yes,0,1,no,713.2902599277712,no,1,668.0324878818559
male,63.4823705277833,3,West,"$60,000+",yes,1,1,no,248.4669503634004,no,1,352.55608029149175
male,77.54845614329952,3,West,"$60,000+",yes,0,1,no,240.7523358278994,no,1,408.0544090885568
female,70.56736841980344,3,West,"$60,000+",yes,1,1,no,226.97652472076157,no,1,392.9166620513231
male,28.880795854588182,2,West,"< $60,000",yes,1,1,no,356.6765763170932,no,1,412.4043040789466
male,38.918392825823446,0,West,"$60,000+",yes,1,1,no,0,yes,0,77.37942818181727
male,44.37420792090896,3,West,"$60,000+",yes,1,1,no,391.905532791112,no,1,579.4039738882507
female,25.365833076550636,2,West,"$60,000+",no,0,1,no,522.3585351850552,no,1,689.916144744858
male,76.15084834068304,1,West,"$60,000+",no,0,1,no,214.173531361896,no,0,306.91875868112504
female,12.644519370629325,1,West,"< $60,000",no,0,1,no,0,yes,1,28.910729267866436
male,46.999683643005085,4,West,"$60,000+",no,0,1,no,758.665287704102,no,1,882.8312571413828
male,46.331613988244584,2,West,"< $60,000",no,0,1,no,207.186525825175,no,0,257.9259336280474
female,48.43873433381206,2,West,"$60,000+",yes,2,1,no,0,yes,0,110.84075935488744
female,49.1743232064244,2,West,"< $60,000",no,0,1,no,916.3441007729184,no,1,965.4993642895653
female,73.29538162919765,2,West,"$60,000+",yes,0,1,no,7.202876344900687,no,0,171.43558830364128
female,41.055596850354824,1,West,"$60,000+",no,0,1,no,151.31058609796239,no,1,353.31426356849704
female,89.0583139272278,1,West,"$60,000+",no,0,1,no,0,yes,0,113.64152372779807
male,67.29158175528283,1,West,"$60,000+",yes,0,1,no,0,yes,0,80.42230779943465
male,71.43849790803178,2,West,"$60,000+",yes,0,1,no,0,yes,0,52.77569716456641
male,14.736490500492309,2,West,"$60,000+",yes,0,1,no,216.49539255829185,no,1,372.9743720374073
female,34.533178254051684,3,West,"$60,000+",yes,1,1,no,0,yes,1,103.25780812249519
female,52.43502256724394,2,West,"< $60,000",yes,1,1,no,153.47103354243626,no,0,151.7349256023977
male,33.03797872754795,2,West,"$60,000+",no,0,1,no,368.9017370462224,no,1,500.0944667601966
male,30.222640930620372,0,West,"$60,000+",yes,0,1,no,0,yes,1,58.13790641905875
male,78.33996026567831,2,West,"< $60,000",no,0,1,no,532.4242185928592,no,1,638.3676254005919
female,9.074386632179888,1,West,"$60,000+",yes,0,1,no,64.85706022920112,no,0,176.77077635236003
female,34.57675832125565,2,West,"$60,000+",yes,2,1,yes,0,yes,1,42.34078401919161
male,61.44970808344772,3,West,"$60,000+",no,0,1,no,814.0994570119462,no,1,982.507898483405
male,46.47256076758102,3,West,"< $60,000",yes,1,1,no,0,yes,1,20.29715546031203
female,30.97044716759846,1,West,"$60,000+",no,0,1,no,191.1367126933742,no,0,329.60068252455034
male,83.2923972041208,2,West,"$60,000+",yes,0,1,no,0,yes,0,111.51807175369858
female,55.642625771441445,3,West,"$60,000+",yes,0,1,no,5.858000634065405,no,0,133.55035051229987
male,11.121230751064381,1,West,"$60,000+",yes,1,1,no,464.35670101307244,no,1,596.9586359824709
